slug,name,name_hi,browse_section,default_unit,kcal_per_serving,protein_g_per_serving,serving_label,aliases,tags,is_junk,is_home_cooked,sort_priority,portion_ui_type,portion_presets,unit_options,data_source
mysore-pak,Mysore pak,मैसूर पाक,sweets_dessert,piece,175,2.0,1 piece (~30g),mysore pak,veg|sweet|south_indian,true,false,45,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":8},""gram"":{""multiplier"":0.03333,""label"":""g"",""step"":10,""min"":10,""max"":240}}",mfp_avg
peda,Peda,पेड़ा,sweets_dessert,piece,90,2.0,1 piece (~20g),peda|mathura peda,veg|sweet,true,false,55,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":8}}",mfp_avg
barfi-plain,Barfi (plain milk),बर्फी,sweets_dessert,piece,110,2.0,1 piece (~25g),barfi|milk barfi|burfi,veg|sweet,true,false,55,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":8},""gram"":{""multiplier"":0.04,""label"":""g"",""step"":10,""min"":10,""max"":200}}",mfp_avg
coconut-barfi,Coconut barfi,नारियल बर्फी,sweets_dessert,piece,130,1.5,1 piece (~25g),coconut barfi|nariyal barfi,veg|sweet,true,false,45,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":8},""gram"":{""multiplier"":0.04,""label"":""g"",""step"":10,""min"":10,""max"":200}}",mfp_avg
sandesh,Sandesh,সন্দেশ,sweets_dessert,piece,80,4.0,1 piece (~30g),sandesh|shondesh,veg|sweet|bengali,true,false,35,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":8},""gram"":{""multiplier"":0.03333,""label"":""g"",""step"":10,""min"":10,""max"":240}}",mfp_avg
mishti-doi,Mishti doi,মিষ্টি দই,sweets_dessert,bowl,120,4.0,1 katori (~100g),mishti doi|sweet curd|bengali sweet curd,veg|sweet|bengali,true,false,40,bowl_scale,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""hint"":""½ katori / light"",""multiplier"":0.75},{""key"":""regular"",""label"":""Regular"",""hint"":""1 katori (~180g)"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""hint"":""Full bowl / generous"",""multiplier"":1.35}]}","{""bowl"":{""multiplier"":1,""label"":""bowl"",""step"":0.5,""min"":0.5,""max"":4},""gram"":{""multiplier"":0.01,""label"":""g"",""step"":10,""min"":30,""max"":600}}",mfp_avg
modak-steamed,Modak (steamed),मोदक,sweets_dessert,piece,75,1.0,1 modak (~30g),modak|ukadiche modak|kozhukattai,veg|sweet|maharashtrian,true,true,35,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":6},""gram"":{""multiplier"":0.03333,""label"":""g"",""step"":10,""min"":10,""max"":180}}",mfp_avg
modak-fried,Modak (fried),तला मोदक,sweets_dessert,piece,105,1.0,1 modak (~30g),fried modak|talniche modak,veg|sweet|fried,true,false,25,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":6},""gram"":{""multiplier"":0.03333,""label"":""g"",""step"":10,""min"":10,""max"":180}}",mfp_avg
shrikhand,Shrikhand,श्रीखंड,sweets_dessert,bowl,220,8.0,1 katori (~100g),shrikhand|amrakhand,veg|sweet|gujarati,true,true,40,bowl_scale,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""hint"":""½ katori / light"",""multiplier"":0.75},{""key"":""regular"",""label"":""Regular"",""hint"":""1 katori (~180g)"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""hint"":""Full bowl / generous"",""multiplier"":1.35}]}","{""bowl"":{""multiplier"":1,""label"":""bowl"",""step"":0.5,""min"":0.5,""max"":4},""gram"":{""multiplier"":0.01,""label"":""g"",""step"":10,""min"":30,""max"":600}}",mfp_avg
basundi,Basundi,बासुंदी,sweets_dessert,bowl,195,6.0,1 katori (~100g),basundi,veg|sweet|maharashtrian,true,false,30,bowl_scale,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""hint"":""½ katori / light"",""multiplier"":0.75},{""key"":""regular"",""label"":""Regular"",""hint"":""1 katori (~180g)"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""hint"":""Full bowl / generous"",""multiplier"":1.35}]}","{""bowl"":{""multiplier"":1,""label"":""bowl"",""step"":0.5,""min"":0.5,""max"":4},""gram"":{""multiplier"":0.01,""label"":""g"",""step"":10,""min"":30,""max"":600}}",mfp_avg
ice-cream-vanilla,"Ice cream (vanilla, 1 scoop)",वनीला आइसक्रीम,sweets_dessert,piece,130,2.5,1 scoop (~60g),vanilla ice cream|ice cream,veg|sweet|frozen,true,false,80,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":5},""gram"":{""multiplier"":0.01667,""label"":""g"",""step"":10,""min"":10,""max"":300}}",label_pack
ice-cream-chocolate,"Ice cream (chocolate, 1 scoop)",चॉकलेट आइसक्रीम,sweets_dessert,piece,145,2.5,1 scoop (~60g),chocolate ice cream,veg|sweet|frozen,true,false,80,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":5},""gram"":{""multiplier"":0.01667,""label"":""g"",""step"":10,""min"":10,""max"":300}}",label_pack
kulfi,Kulfi,कुल्फी,sweets_dessert,piece,195,4.0,1 kulfi (~70g),kulfi|matka kulfi,veg|sweet|frozen,true,false,65,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":4},""gram"":{""multiplier"":0.01429,""label"":""g"",""step"":10,""min"":10,""max"":280}}",mfp_avg
chocolate-brownie,Chocolate brownie,,sweets_dessert,piece,295,4.0,1 piece (~70g),brownie|chocolate brownie,veg|sweet|western|bakery,true,false,60,count,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""multiplier"":0.8},{""key"":""regular"",""label"":""Medium"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""multiplier"":1.3}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":4},""gram"":{""multiplier"":0.01429,""label"":""g"",""step"":10,""min"":10,""max"":280}}",mfp_avg
chocolate-cake-slice,Chocolate cake (slice),,sweets_dessert,piece,310,4.0,1 slice (~80g),chocolate cake|cake slice|chocolate cake slice,veg|sweet|western|bakery,true,false,65,count,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""multiplier"":0.8},{""key"":""regular"",""label"":""Medium"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""multiplier"":1.3}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":4},""gram"":{""multiplier"":0.0125,""label"":""g"",""step"":10,""min"":10,""max"":320}}",mfp_avg
cupcake,Cupcake (frosted),,sweets_dessert,piece,290,3.0,1 cupcake (~80g),cupcake|muffin frosted,veg|sweet|bakery,true,false,35,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":4},""gram"":{""multiplier"":0.0125,""label"":""g"",""step"":10,""min"":10,""max"":320}}",mfp_avg
muffin-chocolate,Chocolate muffin,,sweets_dessert,piece,380,5.0,1 muffin (~100g),muffin|chocolate muffin,veg|sweet|bakery,true,false,35,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":3},""gram"":{""multiplier"":0.01,""label"":""g"",""step"":10,""min"":10,""max"":300}}",mfp_avg
donut-glazed,Donut (glazed),,sweets_dessert,piece,245,4.0,1 donut (~60g),donut|doughnut|glazed donut,veg|sweet|bakery,true,false,45,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":4},""gram"":{""multiplier"":0.01667,""label"":""g"",""step"":10,""min"":10,""max"":240}}",mfp_avg
dark-chocolate-30g,Dark chocolate (30g),,sweets_dessert,serving,165,2.0,30g (~3 squares),dark chocolate|70% chocolate,veg|sweet|brand,true,false,50,gram_only,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""gram"":{""multiplier"":0.0333,""label"":""g"",""step"":5,""min"":5,""max"":200},""serving"":{""multiplier"":1,""label"":""30g"",""step"":1,""min"":0.5,""max"":4}}",label_pack
milk-chocolate-30g,Milk chocolate (30g),,sweets_dessert,serving,160,2.0,30g (~3 squares),milk chocolate|dairy milk|cadbury,veg|sweet|brand,true,false,55,gram_only,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""gram"":{""multiplier"":0.0333,""label"":""g"",""step"":5,""min"":5,""max"":200},""serving"":{""multiplier"":1,""label"":""30g"",""step"":1,""min"":0.5,""max"":4}}",label_pack
dairy-milk-small,Cadbury Dairy Milk (small),,sweets_dessert,piece,65,1.0,1 small bar (~13g),cadbury|dairy milk|dairy milk chocolate,veg|brand|sweet,true,false,70,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":8}}",brand_cadbury
snickers-bar,Snickers (single bar),,sweets_dessert,piece,245,4.0,1 bar (~50g),snickers|snickers bar,veg|brand|sweet,true,false,50,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":5}}",brand_snickers
kit-kat,Kit Kat (4-finger),,sweets_dessert,piece,210,2.0,1 bar (~40g),kit kat|kitkat|kit-kat,veg|brand|sweet,true,false,50,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":6}}",brand_nestle
apple-medium,Apple (medium),सेब,fruits,piece,95,0.5,1 medium (~180g),apple|seb|red apple,veg|fruit|high_fiber,false,false,96,count,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""multiplier"":0.8},{""key"":""regular"",""label"":""Medium"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""multiplier"":1.3}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":4},""gram"":{""multiplier"":0.00556,""label"":""g"",""step"":10,""min"":10,""max"":720}}",usda_fdc
banana-medium,Banana (medium),केला,fruits,piece,105,1.3,1 medium (~120g),banana|kela,veg|fruit|energy,false,false,98,count,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""multiplier"":0.8},{""key"":""regular"",""label"":""Medium"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""multiplier"":1.3}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":5},""gram"":{""multiplier"":0.00833,""label"":""g"",""step"":10,""min"":10,""max"":600}}",usda_fdc
banana-small-elaichi,Elaichi banana (small),इलायची केला,fruits,piece,65,0.9,1 small (~70g),elaichi banana|small banana|chota kela|yelakki,veg|fruit,false,false,65,count,"{""default_key"":""regular"",""options"":[{""key"":""regular"",""label"":""Standard"",""multiplier"":1.0}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":8},""gram"":{""multiplier"":0.01429,""label"":""g"",""step"":10,""min"":10,""max"":560}}",mfp_avg
orange-medium,Orange (medium),संतरा,fruits,piece,60,1.2,1 medium (~130g),orange|santra|narangi,veg|fruit|vitamin_c,false,false,80,count,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""multiplier"":0.8},{""key"":""regular"",""label"":""Medium"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""multiplier"":1.3}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":4},""gram"":{""multiplier"":0.00769,""label"":""g"",""step"":10,""min"":10,""max"":520}}",usda_fdc
mango-medium,Mango (medium),आम,fruits,piece,135,1.4,1 medium (~200g),mango|aam,veg|fruit|summer,false,false,92,count,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""multiplier"":0.8},{""key"":""regular"",""label"":""Medium"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""multiplier"":1.3}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":3},""gram"":{""multiplier"":0.005,""label"":""g"",""step"":10,""min"":10,""max"":600}}",usda_fdc
alphonso-mango,Alphonso mango,अल्फांसो आम,fruits,piece,120,1.3,1 medium (~175g),alphonso|hapus|alphonso mango|hapoos,veg|fruit|summer|premium,false,false,70,count,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""multiplier"":0.8},{""key"":""regular"",""label"":""Medium"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""multiplier"":1.3}]}","{""piece"":{""multiplier"":1,""label"":""piece"",""step"":1,""min"":1,""max"":4},""gram"":{""multiplier"":0.00571,""label"":""g"",""step"":10,""min"":10,""max"":700}}",mfp_avg
papaya-bowl,Papaya (cubed),पपीता,fruits,bowl,65,1.0,1 katori (~150g),papaya|papita,veg|fruit|high_fiber|low_cal,false,false,75,bowl_scale,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""hint"":""½ katori / light"",""multiplier"":0.75},{""key"":""regular"",""label"":""Regular"",""hint"":""1 katori (~180g)"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""hint"":""Full bowl / generous"",""multiplier"":1.35}]}","{""bowl"":{""multiplier"":1,""label"":""bowl"",""step"":0.5,""min"":0.5,""max"":4},""gram"":{""multiplier"":0.00667,""label"":""g"",""step"":10,""min"":30,""max"":600}}",ifct_2017
watermelon-bowl,Watermelon (cubed),तरबूज,fruits,bowl,45,1.0,1 katori (~150g),watermelon|tarbooz,veg|fruit|summer|low_cal,false,false,80,bowl_scale,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""hint"":""½ katori / light"",""multiplier"":0.75},{""key"":""regular"",""label"":""Regular"",""hint"":""1 katori (~180g)"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""hint"":""Full bowl / generous"",""multiplier"":1.35}]}","{""bowl"":{""multiplier"":1,""label"":""bowl"",""step"":0.5,""min"":0.5,""max"":4},""gram"":{""multiplier"":0.00667,""label"":""g"",""step"":10,""min"":30,""max"":600}}",usda_fdc
muskmelon-bowl,Muskmelon / Kharbuja,खरबूजा,fruits,bowl,50,1.2,1 katori (~150g),muskmelon|kharbuja|cantaloupe,veg|fruit|summer|low_cal,false,false,50,bowl_scale,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""hint"":""½ katori / light"",""multiplier"":0.75},{""key"":""regular"",""label"":""Regular"",""hint"":""1 katori (~180g)"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""hint"":""Full bowl / generous"",""multiplier"":1.35}]}","{""bowl"":{""multiplier"":1,""label"":""bowl"",""step"":0.5,""min"":0.5,""max"":4},""gram"":{""multiplier"":0.00667,""label"":""g"",""step"":10,""min"":30,""max"":600}}",usda_fdc
pineapple-bowl,Pineapple (cubed),अनानास,fruits,bowl,75,0.8,1 katori (~150g),pineapple|ananas,veg|fruit,false,false,50,bowl_scale,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""hint"":""½ katori / light"",""multiplier"":0.75},{""key"":""regular"",""label"":""Regular"",""hint"":""1 katori (~180g)"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""hint"":""Full bowl / generous"",""multiplier"":1.35}]}","{""bowl"":{""multiplier"":1,""label"":""bowl"",""step"":0.5,""min"":0.5,""max"":4},""gram"":{""multiplier"":0.00667,""label"":""g"",""step"":10,""min"":30,""max"":600}}",usda_fdc
pomegranate-bowl,Pomegranate seeds,अनार,fruits,bowl,125,2.5,1 katori (~150g),pomegranate|anar|anaar,veg|fruit|antioxidant,false,false,80,bowl_scale,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""hint"":""½ katori / light"",""multiplier"":0.75},{""key"":""regular"",""label"":""Regular"",""hint"":""1 katori (~180g)"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""hint"":""Full bowl / generous"",""multiplier"":1.35}]}","{""bowl"":{""multiplier"":1,""label"":""bowl"",""step"":0.5,""min"":0.5,""max"":4},""gram"":{""multiplier"":0.00667,""label"":""g"",""step"":10,""min"":30,""max"":600}}",usda_fdc
grapes-green,Grapes (green),हरे अंगूर,fruits,bowl,70,0.7,1 katori (~100g),grapes|green grapes|angoor,veg|fruit,false,false,70,bowl_scale,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""hint"":""½ katori / light"",""multiplier"":0.75},{""key"":""regular"",""label"":""Regular"",""hint"":""1 katori (~180g)"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""hint"":""Full bowl / generous"",""multiplier"":1.35}]}","{""bowl"":{""multiplier"":1,""label"":""bowl"",""step"":0.5,""min"":0.5,""max"":4},""gram"":{""multiplier"":0.01,""label"":""g"",""step"":10,""min"":30,""max"":600}}",usda_fdc
grapes-black,Grapes (black),काले अंगूर,fruits,bowl,70,0.7,1 katori (~100g),black grapes|kale angoor,veg|fruit,false,false,60,bowl_scale,"{""default_key"":""regular"",""options"":[{""key"":""small"",""label"":""Small"",""hint"":""½ katori / light"",""multiplier"":0.75},{""key"":""regular"",""label"":""Regular"",""hint"":""1 katori (~180g)"",""multiplier"":1.0},{""key"":""large"",""label"":""Large"",""hint"":""Full bowl / generous"",""multiplier"":1.35}]}","{""bowl"":{""multiplier"":1,""label"":""bowl"",""step"":0.5,""min"":0.5,""max"":4},""gram"":{""multiplier"":0.01,""label"":""g"",""step"":10,""min"":30,""max"":600}}",usda_fdc
